X1,X2,X3,X4
2.3008728,2.2117493,2.9289246,2.69505
4.7508728,4.6617493,0.4789246,0.24505
3.5258728,0.9867493,1.7039246,3.92005
1.0758728,3.4367493,4.1539246,1.47005
0.7696228,1.9054993,2.0101746,0.5513
3.2196228,4.3554993,4.4601746,3.0013
4.4446228,0.6804993,3.2351746,1.7763
1.9946228,3.1304993,0.7851746,4.2263
1.3821228,1.2929993,3.8476746,1.1638
3.8321228,3.7429993,1.3976746,3.6138
2.6071228,2.5179993,0.1726746,2.3888
0.1571228,4.9679993,2.6226746,4.8388
0.1762634,0.1254211,4.0199402,2.0251282
2.6262634,2.5754211,1.5699402,4.4751282
3.8512634,1.3504211,0.3449402,0.8001282
1.4012634,3.8004211,2.7949402,3.2501282
2.0137634,1.9629211,2.1824402,1.4126282
4.4637634,4.4129211,4.6324402,3.8626282
3.2387634,0.7379211,3.4074402,0.1876282
0.7887634,3.1879211,0.9574402,2.6376282
1.0950134,1.6566711,3.1011902,4.1688782
3.5450134,4.1066711,0.6511902,1.7188782
4.7700134,0.4316711,1.8761902,2.9438782
2.3200134,2.8816711,4.3261902,0.4938782
1.7075134,1.0441711,1.2636902,4.7813782
4.1575134,3.4941711,3.7136902,2.3313782
2.9325134,2.2691711,4.9386902,3.5563782
0.4825134,4.7191711,2.4886902,1.1063782
0.6356384,2.4222961,0.4980652,0.3407532
3.0856384,4.8722961,2.9480652,2.7907532
4.3106384,1.1972961,4.1730652,1.5657532
1.8606384,3.6472961,1.7230652,4.0157532
2.4731384,0.5847961,3.5605652,0.9532532
4.9231384,3.0347961,1.1105652,3.4032532
3.6981384,1.8097961,2.3355652,2.1782532
1.2481384,4.2597961,4.7855652,4.6282532
0.9418884,0.8910461,1.4168152,3.7095032
3.3918884,3.3410461,3.8668152,1.2595032
4.6168884,2.1160461,2.6418152,4.9345032
2.1668884,4.5660461,0.1918152,2.4845032
1.5543884,1.5035461,4.4793152,3.0970032
4.0043884,3.9535461,2.0293152,0.6470032
2.7793884,0.2785461,0.8043152,4.3220032
0.3293884,2.7285461,3.2543152,1.8720032
0.4059509,1.4269836,1.6465027,4.7048157
2.8559509,3.8769836,4.0965027,2.2548157
4.0809509,0.2019836,2.8715027,3.4798157
1.6309509,2.6519836,0.4215027,1.0298157
2.2434509,0.8144836,4.7090027,4.0923157
4.6934509,3.2644836,2.2590027,1.6423157
3.4684509,2.0394836,1.0340027,2.8673157
1.0184509,4.4894836,3.4840027,0.4173157
1.3247009,0.5082336,0.1152527,1.3360657
3.7747009,2.9582336,2.5652527,3.7860657
4.9997009,1.7332336,3.7902527,0.1110657
2.5497009,4.1832336,1.3402527,2.5610657
1.9372009,2.3457336,3.1777527,1.9485657
4.3872009,4.7957336,0.7277527,4.3985657
3.1622009,1.1207336,1.9527527,0.7235657
0.7122009,3.5707336,4.4027527,3.1735657
0.5590759,1.2738586,2.7183777,3.0204407
3.0090759,3.7238586,0.2683777,0.5704407
4.2340759,2.4988586,1.4933777,4.2454407
1.7840759,4.9488586,3.9433777,1.7954407
2.3965759,1.8863586,0.8808777,3.6329407
4.8465759,4.3363586,3.3308777,1.1829407
3.6215759,0.6613586,4.5558777,4.8579407
1.1715759,3.1113586,2.1058777,2.4079407
0.8653259,2.1926086,4.2496277,0.8766907
3.3153259,4.6426086,1.7996277,3.3266907
4.5403259,0.9676086,0.5746277,2.1016907
2.0903259,3.4176086,3.0246277,4.5516907
1.4778259,0.3551086,2.4121277,0.2641907
3.9278259,2.8051086,4.8621277,2.7141907
2.7028259,1.5801086,3.6371277,1.4891907
0.2528259,4.0301086,1.1871277,3.9391907
0.2145447,2.0777649,3.7519714,3.3649719
2.6645447,4.5277649,1.3019714,0.9149719
3.8895447,0.8527649,2.5269714,4.5899719
1.4395447,3.3027649,4.9769714,2.1399719
2.0520447,0.2402649,0.6894714,2.7524719
4.5020447,2.6902649,3.1394714,0.3024719
3.2770447,1.4652649,4.3644714,3.9774719
0.8270447,3.9152649,1.9144714,1.5274719
1.1332947,1.1590149,4.6707214,0.6087219
3.5832947,3.6090149,2.2207214,3.0587219
4.8082947,2.3840149,0.9957214,1.8337219
2.3582947,4.8340149,3.4457214,4.2837219
1.7457947,1.7715149,1.6082214,1.2212219
4.1957947,4.2215149,4.0582214,3.6712219
2.9707947,0.5465149,2.8332214,2.4462219
0.5207947,2.9965149,0.3832214,4.8962219
0.6739197,0.6996399,2.0675964,3.8243469
3.1239197,3.1496399,4.5175964,1.3743469
4.3489197,1.9246399,3.2925964,2.5993469
1.8989197,4.3746399,0.8425964,0.1493469
2.5114197,2.5371399,3.9050964,4.4368469
4.9614197,4.9871399,1.4550964,1.9868469
3.7364197,1.3121399,0.2300964,3.2118469
1.2864197,3.7621399,2.6800964,0.7618469
0.9801697,1.6183899,1.1488464,2.2930969
3.4301697,4.0683899,3.5988464,4.7430969
4.6551697,0.3933899,4.8238464,1.0680969
2.2051697,2.8433899,2.3738464,3.5180969
1.5926697,1.0058899,2.9863464,1.6805969
4.0426697,3.4558899,0.5363464,4.1305969
2.8176697,2.2308899,1.7613464,0.4555969
0.3676697,4.6808899,4.2113464,2.9055969
0.2911072,0.7762024,0.7660339,1.2977844
2.7411072,3.2262024,3.2160339,3.7477844
3.9661072,2.0012024,4.4410339,2.5227844
1.5161072,4.4512024,1.9910339,4.9727844
2.1286072,1.3887024,2.6035339,0.6852844
4.5786072,3.8387024,0.1535339,3.1352844
3.3536072,0.1637024,1.3785339,1.9102844
0.9036072,2.6137024,3.8285339,4.3602844
1.2098572,2.3074524,2.2972839,2.8290344
3.6598572,4.7574524,4.7472839,0.3790344
4.8848572,1.0824524,3.5222839,4.0540344
2.4348572,3.5324524,1.0722839,1.6040344
1.8223572,0.4699524,4.1347839,3.4415344
4.2723572,2.9199524,1.6847839,0.9915344
3.0473572,1.6949524,0.4597839,4.6665344
0.5973572,4.1449524,2.9097839,2.2165344
0.4442322,1.8480774,4.9004089,1.7571594
2.8942322,4.2980774,2.4504089,4.2071594
4.1192322,0.6230774,1.2254089,0.5321594
1.6692322,3.0730774,3.6754089,2.9821594
2.2817322,1.2355774,1.8379089,2.3696594
4.7317322,3.6855774,4.2879089,4.8196594
3.5067322,2.4605774,3.0629089,1.1446594
1.0567322,4.9105774,0.6129089,3.5946594
0.7504822,0.3168274,3.3691589,4.5134094
3.2004822,2.7668274,0.9191589,2.0634094
4.4254822,1.5418274,2.1441589,3.2884094
1.9754822,3.9918274,4.5941589,0.8384094
1.3629822,2.1543274,0.3066589,3.9009094
3.8129822,4.6043274,2.7566589,1.4509094
2.5879822,0.9293274,3.9816589,2.6759094
0.1379822,3.3793274,1.5316589,0.2259094
0.1284119,0.9388977,3.2064636,4.3315735
2.5784119,3.3888977,0.7564636,1.8815735
3.8034119,2.1638977,1.9814636,3.1065735
1.3534119,4.6138977,4.4314636,0.6565735
1.9659119,1.5513977,0.1439636,4.9440735
4.4159119,4.0013977,2.5939636,2.4940735
3.1909119,0.3263977,3.8189636,3.7190735
0.7409119,2.7763977,1.3689636,1.2690735
1.0471619,2.4701477,4.7377136,2.1878235
3.4971619,4.9201477,2.2877136,4.6378235
4.7221619,1.2451477,1.0627136,0.9628235
2.2721619,3.6951477,3.5127136,3.4128235
1.6596619,0.6326477,1.6752136,1.5753235
4.1096619,3.0826477,4.1252136,4.0253235
2.8846619,1.8576477,2.9002136,0.3503235
0.4346619,4.3076477,0.4502136,2.8003235
0.5877869,1.7045227,2.4408386,3.5659485
3.0377869,4.1545227,4.8908386,1.1159485
4.2627869,0.4795227,3.6658386,4.7909485
1.8127869,2.9295227,1.2158386,2.3409485
2.4252869,1.0920227,4.2783386,2.9534485
4.8752869,3.5420227,1.8283386,0.5034485
3.6502869,2.3170227,0.6033386,4.1784485
1.2002869,4.7670227,3.0533386,1.7284485
0.8940369,0.1732727,0.9095886,0.1971985
3.3440369,2.6232727,3.3595886,2.6471985
4.5690369,1.3982727,4.5845886,1.4221985
2.1190369,3.8482727,2.1345886,3.8721985
1.5065369,2.0107727,2.7470886,0.8096985
3.9565369,4.4607727,0.2970886,3.2596985
2.7315369,0.7857727,1.5220886,2.0346985
0.2815369,3.2357727,3.9720886,4.4846985
0.3580994,2.2404602,1.2924011,1.498761
2.8080994,4.6904602,3.7424011,3.948761
4.0330994,1.0154602,4.9674011,0.273761
1.5830994,3.4654602,2.5174011,2.723761
2.1955994,0.4029602,3.1299011,2.111261
4.6455994,2.8529602,0.6799011,4.561261
3.4205994,1.6279602,1.9049011,0.886261
0.9705994,4.0779602,4.3549011,3.336261
1.2768494,1.3217102,2.2111511,4.867511
3.7268494,3.7717102,4.6611511,2.417511
4.9518494,2.5467102,3.4361511,3.642511
2.5018494,4.9967102,0.9861511,1.192511
1.8893494,1.9342102,4.0486511,4.255011
4.3393494,4.3842102,1.5986511,1.805011
3.1143494,0.7092102,0.3736511,3.030011
0.6643494,3.1592102,2.8236511,0.580011
0.5112244,0.5560852,4.5080261,0.733136
2.9612244,3.0060852,2.0580261,3.183136
4.1862244,1.7810852,0.8330261,1.958136
1.7362244,4.2310852,3.2830261,4.408136
2.3487244,2.3935852,1.4455261,0.120636
4.7987244,4.8435852,3.8955261,2.570636
3.5737244,1.1685852,2.6705261,1.345636
1.1237244,3.6185852,0.2205261,3.795636
0.8174744,1.4748352,3.5892761,2.876886
3.2674744,3.9248352,1.1392761,0.426886
4.4924744,0.2498352,2.3642761,4.101886
2.0424744,2.6998352,4.8142761,1.651886
1.4299744,0.8623352,0.5267761,3.489386
3.8799744,3.3123352,2.9767761,1.039386
2.6549744,2.0873352,4.2017761,4.714386
0.2049744,4.5373352,1.7517761,2.264386
0.2432556,1.589679,4.0869324,0.4651672
2.6932556,4.039679,1.6369324,2.9151672
3.9182556,0.364679,0.4119324,1.6901672
1.4682556,2.814679,2.8619324,4.1401672
2.0807556,0.977179,2.2494324,1.0776672
4.5307556,3.427179,4.6994324,3.5276672
3.3057556,2.202179,3.4744324,2.3026672
0.8557556,4.652179,1.0244324,4.7526672
1.1620056,0.670929,2.5556824,3.2214172
3.6120056,3.120929,0.1056824,0.7714172
4.8370056,1.895929,1.3306824,4.4464172
2.3870056,4.345929,3.7806824,1.9964172
1.7745056,2.508429,0.7181824,2.6089172
4.2245056,4.958429,3.1681824,0.1589172
2.9995056,1.283429,4.3931824,3.8339172
0.5495056,3.733429,1.9431824,1.3839172
0.7026306,1.130304,0.2588074,2.4557922
3.1526306,3.580304,2.7088074,4.9057922
4.3776306,2.355304,3.9338074,1.2307922
1.9276306,4.805304,1.4838074,3.6807922
2.5401306,1.742804,3.3213074,1.8432922
4.9901306,4.192804,0.8713074,4.2932922
3.7651306,0.517804,2.0963074,0.6182922
1.3151306,2.967804,4.5463074,3.0682922
1.0088806,2.049054,1.7900574,3.9870422
3.4588806,4.499054,4.2400574,1.5370422
4.6838806,0.824054,3.0150574,2.7620422
2.2338806,3.274054,0.5650574,0.3120422
1.6213806,0.211554,4.8525574,4.5995422
4.0713806,2.661554,2.4025574,2.1495422
2.8463806,1.436554,1.1775574,3.3745422
0.3963806,3.886554,3.6275574,0.9245422
0.3198181,0.2881165,1.5603699,2.6854797
2.7698181,2.7381165,4.0103699,0.2354797
3.9948181,1.5131165,2.7853699,3.9104797
1.5448181,3.9631165,0.3353699,1.4604797
2.1573181,2.1256165,4.6228699,3.2979797
4.6073181,4.5756165,2.1728699,0.8479797
3.3823181,0.9006165,0.9478699,4.5229797
0.9323181,3.3506165,3.3978699,2.0729797
1.2385681,1.8193665,0.6416199,1.1542297
3.6885681,4.2693665,3.0916199,3.6042297
4.9135681,0.5943665,4.3166199,2.3792297
2.4635681,3.0443665,1.8666199,4.8292297
1.8510681,1.2068665,3.7041199,0.5417297
4.3010681,3.6568665,1.2541199,2.9917297
3.0760681,2.4318665,2.4791199,1.7667297
0.6260681,4.8818665,4.9291199,4.2167297
0.4729431,2.2787415,2.9384949,4.6761047
2.9229431,4.7287415,0.4884949,2.2261047
4.1479431,1.0537415,1.7134949,3.4511047
1.6979431,3.5037415,4.1634949,1.0011047
2.3104431,0.4412415,1.1009949,4.0636047
4.7604431,2.8912415,3.5509949,1.6136047
3.5354431,1.6662415,4.7759949,2.8386047
1.0854431,4.1162415,2.3259949,0.3886047
0.7791931,0.7474915,3.8572449,1.9198547
3.2291931,3.1974915,1.4072449,4.3698547
4.4541931,1.9724915,0.1822449,0.6948547
2.0041931,4.4224915,2.6322449,3.1448547
1.3916931,1.3599915,2.0197449,2.5323547
3.8416931,3.8099915,4.4697449,4.9823547
2.6166931,0.1349915,3.2447449,1.3073547
0.1666931,2.5849915,0.7947449,3.7573547
0.1475525,2.5275696,2.1537292,0.9436829
2.5975525,4.9775696,4.6037292,3.3936829
3.8225525,1.3025696,3.3787292,2.1686829
1.3725525,3.7525696,0.9287292,4.6186829
1.9850525,0.6900696,3.9912292,0.3311829
4.4350525,3.1400696,1.5412292,2.7811829
3.2100525,1.9150696,0.3162292,1.5561829
0.7600525,4.3650696,2.7662292,4.0061829
1.0663025,0.9963196,1.2349792,3.0874329
3.5163025,3.4463196,3.6849792,0.6374329
4.7413025,2.2213196,4.9099792,4.3124329
2.2913025,4.6713196,2.4599792,1.8624329
1.6788025,1.6088196,3.0724792,3.6999329
4.1288025,4.0588196,0.6224792,1.2499329
2.9038025,0.3838196,1.8474792,4.9249329
0.4538025,2.8338196,4.2974792,2.4749329
0.6069275,0.2306946,3.5318542,1.4030579
3.0569275,2.6806946,1.0818542,3.8530579
4.2819275,1.4556946,2.3068542,0.1780579
1.8319275,3.9056946,4.7568542,2.6280579
2.4444275,2.0681946,0.4693542,2.0155579
4.8944275,4.5181946,2.9193542,4.4655579
3.6694275,0.8431946,4.1443542,0.7905579
1.2194275,3.2931946,1.6943542,3.2405579
0.9131775,1.7619446,4.4506042,4.7718079
3.3631775,4.2119446,2.0006042,2.3218079
4.5881775,0.5369446,0.7756042,3.5468079
2.1381775,2.9869446,3.2256042,1.0968079
1.5256775,1.1494446,1.3881042,4.1593079
3.9756775,3.5994446,3.8381042,1.7093079
2.7506775,2.3744446,2.6131042,2.9343079
0.3006775,4.8244446,0.1631042,0.4843079
0.37724,1.2260071,4.8334167,3.6233704
2.82724,3.6760071,2.3834167,1.1733704
4.05224,2.4510071,1.1584167,4.8483704
1.60224,4.9010071,3.6084167,2.3983704
2.21474,1.8385071,1.7709167,3.0108704
4.66474,4.2885071,4.2209167,0.5608704
3.43974,0.6135071,2.9959167,4.2358704
0.98974,3.0635071,0.5459167,1.7858704
1.29599,2.1447571,3.3021667,0.2546204
3.74599,4.5947571,0.8521667,2.7046204
4.97099,0.9197571,2.0771667,1.4796204
2.52099,3.3697571,4.5271667,3.9296204
1.90849,0.3072571,0.2396667,0.8671204
4.35849,2.7572571,2.6896667,3.3171204
3.13349,1.5322571,3.9146667,2.0921204
0.68349,3.9822571,1.4646667,4.5421204
0.530365,1.3791321,1.0052917,4.0827454
2.980365,3.8291321,3.4552917,1.6327454
4.205365,0.1541321,4.6802917,2.8577454
1.755365,2.6041321,2.2302917,0.4077454
2.367865,0.7666321,2.8427917,4.6952454
4.817865,3.2166321,0.3927917,2.2452454
3.592865,1.9916321,1.6177917,3.4702454
1.142865,4.4416321,4.0677917,1.0202454
0.836615,0.4603821,2.5365417,1.9389954
3.286615,2.9103821,4.9865417,4.3889954
4.511615,1.6853821,3.7615417,0.7139954
2.061615,4.1353821,1.3115417,3.1639954
1.449115,2.2978821,4.3740417,1.3264954
3.899115,4.7478821,1.9240417,3.7764954
2.674115,1.0728821,0.6990417,0.1014954
0.224115,3.5228821,3.1490417,2.5514954
0.1858337,0.5752258,0.584198,4.4272766
2.6358337,3.0252258,3.034198,1.9772766
3.8608337,1.8002258,4.259198,3.2022766
1.4108337,4.2502258,1.809198,0.7522766
2.0233337,2.4127258,3.646698,3.8147766
4.4733337,4.8627258,1.196698,1.3647766
3.2483337,1.1877258,2.421698,2.5897766
0.7983337,3.6377258,4.871698,0.1397766
1.1045837,1.4939758,1.502948,1.6710266
3.5545837,3.9439758,3.952948,4.1210266
4.7795837,0.2689758,2.727948,0.4460266
2.3295837,2.7189758,0.277948,2.8960266
1.7170837,0.8814758,4.565448,2.2835266
4.1670837,3.3314758,2.115448,4.7335266
2.9420837,2.1064758,0.890448,1.0585266
0.4920837,4.5564758,3.340448,3.5085266
0.6452087,1.9533508,3.799823,2.7429016
3.0952087,4.4033508,1.349823,0.2929016
4.3202087,0.7283508,0.124823,3.9679016
1.8702087,3.1783508,2.574823,1.5179016
2.4827087,0.1158508,1.962323,3.3554016
4.9327087,2.5658508,4.412323,0.9054016
3.7077087,1.3408508,3.187323,4.5804016
1.2577087,3.7908508,0.737323,2.1304016
0.9514587,1.0346008,2.881073,1.2116516
3.4014587,3.4846008,0.431073,3.6616516
4.6264587,2.2596008,1.656073,2.4366516
2.1764587,4.7096008,4.106073,4.8866516
1.5639587,1.6471008,1.043573,0.5991516
4.0139587,4.0971008,3.493573,3.0491516
2.7889587,0.4221008,4.718573,1.8241516
0.3389587,2.8721008,2.268573,4.2741516
0.2623962,1.8767883,2.6513855,2.3600891
2.7123962,4.3267883,0.2013855,4.8100891
3.9373962,0.6517883,1.4263855,1.1350891
1.4873962,3.1017883,3.8763855,3.5850891
2.0998962,1.2642883,0.8138855,1.7475891
4.5498962,3.7142883,3.2638855,4.1975891
3.3248962,2.4892883,4.4888855,0.5225891
0.8748962,4.9392883,2.0388855,2.9725891
1.1811462,0.3455383,4.1826355,3.8913391
3.6311462,2.7955383,1.7326355,1.4413391
4.8561462,1.5705383,0.5076355,2.6663391
2.4061462,4.0205383,2.9576355,0.2163391
1.7936462,2.1830383,2.3451355,4.5038391
4.2436462,4.6330383,4.7951355,2.0538391
3.0186462,0.9580383,3.5701355,3.2788391
0.5686462,3.4080383,1.1201355,0.8288391
0.4155212,0.8049133,1.8857605,0.6757141
2.8655212,3.2549133,4.3357605,3.1257141
4.0905212,2.0299133,3.1107605,1.9007141
1.6405212,4.4799133,0.6607605,4.3507141
2.2530212,1.4174133,4.9482605,1.2882141
4.7030212,3.8674133,2.4982605,3.7382141
3.4780212,0.1924133,1.2732605,2.5132141
1.0280212,2.6424133,3.7232605,4.9632141
0.7217712,2.3361633,0.3545105,3.4319641
3.1717712,4.7861633,2.8045105,0.9819641
4.3967712,1.1111633,4.0295105,4.6569641
1.9467712,3.5611633,1.5795105,2.2069641
1.3342712,0.4986633,3.4170105,2.8194641
3.7842712,2.9486633,0.9670105,0.3694641
2.5592712,1.7236633,2.1920105,4.0444641
0.1092712,4.1736633,4.6420105,1.5944641
0.1068787,2.3289856,2.773407,0.5010559
2.5568787,4.7789856,0.323407,2.9510559
3.7818787,1.1039856,1.548407,1.7260559
1.3318787,3.5539856,3.998407,4.1760559
1.9443787,0.4914856,0.935907,1.1135559
4.3943787,2.9414856,3.385907,3.5635559
3.1693787,1.7164856,4.610907,2.3385559
0.7193787,4.1664856,2.160907,4.7885559
1.0256287,0.7977356,4.304657,3.2573059
3.4756287,3.2477356,1.854657,0.8073059
4.7006287,2.0227356,0.629657,4.4823059
2.2506287,4.4727356,3.079657,2.0323059
1.6381287,1.4102356,2.467157,2.6448059
4.0881287,3.8602356,4.917157,0.1948059
2.8631287,0.1852356,3.692157,3.8698059
0.4131287,2.6352356,1.242157,1.4198059
0.5662537,0.3383606,1.701532,2.4916809
3.0162537,2.7883606,4.151532,4.9416809
4.2412537,1.5633606,2.926532,1.2666809
1.7912537,4.0133606,0.476532,3.7166809
2.4037537,2.1758606,4.764032,1.8791809
4.8537537,4.6258606,2.314032,4.3291809
3.6287537,0.9508606,1.089032,0.6541809
1.1787537,3.4008606,3.539032,3.1041809
0.8725037,1.8696106,0.170282,4.0229309
3.3225037,4.3196106,2.620282,1.5729309
4.5475037,0.6446106,3.845282,2.7979309
2.0975037,3.0946106,1.395282,0.3479309
1.4850037,1.2571106,3.232782,4.6354309
3.9350037,3.7071106,0.782782,2.1854309
2.7100037,2.4821106,2.007782,3.4104309
0.2600037,4.9321106,4.457782,0.9604309
0.3365662,1.0274231,0.5530945,2.5682434
2.7865662,3.4774231,3.0030945,0.1182434
4.0115662,2.2524231,4.2280945,3.7932434
1.5615662,4.7024231,1.7780945,1.3432434
2.1740662,1.6399231,3.6155945,3.1807434
4.6240662,4.0899231,1.1655945,0.7307434
3.3990662,0.4149231,2.3905945,4.4057434
0.9490662,2.8649231,4.8405945,1.9557434
1.2553162,1.9461731,1.4718445,1.0369934
3.7053162,4.3961731,3.9218445,3.4869934
4.9303162,0.7211731,2.6968445,2.2619934
2.4803162,3.1711731,0.2468445,4.7119934
1.8678162,0.1086731,4.5343445,0.4244934
4.3178162,2.5586731,2.0843445,2.8744934
3.0928162,1.3336731,0.8593445,1.6494934
0.6428162,3.7836731,3.3093445,4.0994934
0.4896912,1.4867981,4.0749695,4.5588684
2.9396912,3.9367981,1.6249695,2.1088684
4.1646912,0.2617981,0.3999695,3.3338684
1.7146912,2.7117981,2.8499695,0.8838684
2.3271912,0.8742981,2.2374695,3.9463684
4.7771912,3.3242981,4.6874695,1.4963684
3.5521912,2.0992981,3.4624695,2.7213684
1.1021912,4.5492981,1.0124695,0.2713684
0.7959412,0.5680481,3.1562195,1.8026184
3.2459412,3.0180481,0.7062195,4.2526184
4.4709412,1.7930481,1.9312195,0.5776184
2.0209412,4.2430481,4.3812195,3.0276184
1.4084412,2.4055481,1.3187195,2.4151184
3.8584412,4.8555481,3.7687195,4.8651184
2.6334412,1.1805481,4.9937195,1.1901184
0.1834412,3.6305481,2.5437195,3.6401184
0.2217224,0.4532043,4.8788757,4.2908997
2.6717224,2.9032043,2.4288757,1.8408997
3.8967224,1.6782043,1.2038757,3.0658997
1.4467224,4.1282043,3.6538757,0.6158997
2.0592224,2.2907043,1.8163757,4.9033997
4.5092224,4.7407043,4.2663757,2.4533997
3.2842224,1.0657043,3.0413757,3.6783997
0.8342224,3.5157043,0.5913757,1.2283997
1.1404724,1.3719543,3.3476257,2.1471497
3.5904724,3.8219543,0.8976257,4.5971497
4.8154724,0.1469543,2.1226257,0.9221497
2.3654724,2.5969543,4.5726257,3.3721497
1.7529724,0.7594543,0.2851257,1.5346497
4.2029724,3.2094543,2.7351257,3.9846497
2.9779724,1.9844543,3.9601257,0.3096497
0.5279724,4.4344543,1.5101257,2.7596497
0.6810974,2.1375793,0.7445007,3.5252747
3.1310974,4.5875793,3.1945007,1.0752747
4.3560974,0.9125793,4.4195007,4.7502747
1.9060974,3.3625793,1.9695007,2.3002747
2.5185974,0.3000793,2.5820007,2.9127747
4.9685974,2.7500793,0.1320007,0.4627747
3.7435974,1.5250793,1.3570007,4.1377747
1.2935974,3.9750793,3.8070007,1.6877747
0.9873474,1.2188293,2.2757507,0.1565247
3.4373474,3.6688293,4.7257507,2.6065247
4.6623474,2.4438293,3.5007507,1.3815247
2.2123474,4.8938293,1.0507507,3.8315247
1.5998474,1.8313293,4.1132507,0.7690247
4.0498474,4.2813293,1.6632507,3.2190247
2.8248474,0.6063293,0.4382507,1.9940247
0.3748474,3.0563293,2.8882507,4.4440247
0.2982849,1.7547668,2.0460632,1.6112122
2.7482849,4.2047668,4.4960632,4.0612122
3.9732849,0.5297668,3.2710632,0.3862122
1.5232849,2.9797668,0.8210632,2.8362122
2.1357849,1.1422668,3.8835632,2.2237122
4.5857849,3.5922668,1.4335632,4.6737122
3.3607849,2.3672668,0.2085632,0.9987122
0.9107849,4.8172668,2.6585632,3.4487122
1.2170349,0.2235168,1.1273132,4.9799622
3.6670349,2.6735168,3.5773132,2.5299622
4.8920349,1.4485168,4.8023132,3.7549622
2.4420349,3.8985168,2.3523132,1.3049622
1.8295349,2.0610168,2.9648132,4.3674622
4.2795349,4.5110168,0.5148132,1.9174622
3.0545349,0.8360168,1.7398132,3.1424622
0.6045349,3.2860168,4.1898132,0.6924622
0.4514099,0.9891418,3.7304382,0.8455872
2.9014099,3.4391418,1.2804382,3.2955872
4.1264099,2.2141418,2.5054382,2.0705872
1.6764099,4.6641418,4.9554382,4.5205872
2.2889099,1.6016418,0.6679382,0.2330872
4.7389099,4.0516418,3.1179382,2.6830872
3.5139099,0.3766418,4.3429382,1.4580872
1.0639099,2.8266418,1.8929382,3.9080872
0.7576599,2.5203918,4.6491882,2.9893372
3.2076599,4.9703918,2.1991882,0.5393372
4.4326599,1.2953918,0.9741882,4.2143372
1.9826599,3.7453918,3.4241882,1.7643372
1.3701599,0.6828918,1.5866882,3.6018372
3.8201599,3.1328918,4.0366882,1.1518372
2.5951599,1.9078918,2.8116882,4.8268372
0.1451599,4.3578918,0.3616882,2.3768372
0.1643005,0.7403137,1.3761414,4.5014465
2.6143005,3.1903137,3.8261414,2.0514465
3.8393005,1.9653137,2.6011414,3.2764465
1.3893005,4.4153137,0.1511414,0.8264465
2.0018005,1.3528137,4.4386414,3.8889465
4.4518005,3.8028137,1.9886414,1.4389465
3.2268005,0.1278137,0.7636414,2.6639465
0.7768005,2.5778137,3.2136414,0.2139465
1.0830505,2.2715637,0.4573914,1.7451965
3.5330505,4.7215637,2.9073914,4.1951965
4.7580505,1.0465637,4.1323914,0.5201965
2.3080505,3.4965637,1.6823914,2.9701965
1.6955505,0.4340637,3.5198914,2.3576965
4.1455505,2.8840637,1.0698914,4.8076965
2.9205505,1.6590637,2.2948914,1.1326965
0.4705505,4.1090637,4.7448914,3.5826965
0.6236755,1.8121887,3.0605164,2.8170715
3.0736755,4.2621887,0.6105164,0.3670715
4.2986755,0.5871887,1.8355164,4.0420715
1.8486755,3.0371887,4.2855164,1.5920715
2.4611755,1.1996887,1.2230164,3.4295715
4.9111755,3.6496887,3.6730164,0.9795715
3.6861755,2.4246887,4.8980164,4.6545715
1.2361755,4.8746887,2.4480164,2.2045715
0.9299255,0.2809387,3.9792664,1.2858215
3.3799255,2.7309387,1.5292664,3.7358215
4.6049255,1.5059387,0.3042664,2.5108215
2.1549255,3.9559387,2.7542664,4.9608215
1.5424255,2.1184387,2.1417664,0.6733215
3.9924255,4.5684387,4.5917664,3.1233215
2.7674255,0.8934387,3.3667664,1.8983215
0.3174255,3.3434387,0.9167664,4.3483215
0.393988,2.0418762,4.3620789,2.281134
2.843988,4.4918762,1.9120789,4.731134
4.068988,0.8168762,0.6870789,1.056134
1.618988,3.2668762,3.1370789,3.506134
2.231488,0.2043762,2.5245789,1.668634
4.681488,2.6543762,4.9745789,4.118634
3.456488,1.4293762,3.7495789,0.443634
1.006488,3.8793762,1.2995789,2.893634
1.312738,1.1231262,2.8308289,3.812384
3.762738,3.5731262,0.3808289,1.362384
4.987738,2.3481262,1.6058289,2.587384
2.537738,4.7981262,4.0558289,0.137384
1.925238,1.7356262,0.9933289,4.424884
4.375238,4.1856262,3.4433289,1.974884
3.150238,0.5106262,4.6683289,3.199884
0.700238,2.9606262,2.2183289,0.749884
0.547113,0.6637512,0.2277039,0.596759
2.997113,3.1137512,2.6777039,3.046759
4.222113,1.8887512,3.9027039,1.821759
1.772113,4.3387512,1.4527039,4.271759
2.384613,2.5012512,3.2902039,1.209259
4.834613,4.9512512,0.8402039,3.659259
3.609613,1.2762512,2.0652039,2.434259
1.159613,3.7262512,4.5152039,4.884259
0.853363,1.5825012,1.7589539,3.353009
3.303363,4.0325012,4.2089539,0.903009
4.528363,0.3575012,2.9839539,4.578009
2.078363,2.8075012,0.5339539,2.128009
1.465863,0.9700012,4.8214539,2.740509
3.915863,3.4200012,2.3714539,0.290509
2.690863,2.1950012,1.1464539,3.965509
0.240863,4.6450012,3.5964539,1.515509
0.2025818,1.4676575,1.0316101,0.9412903
2.6525818,3.9176575,3.4816101,3.3912903
3.8775818,0.2426575,4.7066101,2.1662903
1.4275818,2.6926575,2.2566101,4.6162903
